"shrinkage","interaction.depth","n.minobsinnode","n.trees","RMSE","Rsquared","MAE","RMSESD","RsquaredSD","MAESD"
0.01,10,8,1200,5.51132015894573,0.734603907982266,4.32015491269032,0.0169237552353973,0.000496998784893622,0.013865510272898
0.01,10,20,1200,5.50803465889439,0.734918292593682,4.316176423119,0.0161661326845414,0.000422572306999148,0.0142390849747519
0.1,10,8,1200,5.37026626868098,0.747966471405191,4.16776294036811,0.0102261428541413,0.000118475183521515,0.0044231394855109
0.1,10,20,1200,5.3689971979801,0.748084329703279,4.16812156216998,0.0060106354796262,0.00051387701389971,0.00310894441981054
0.01,20,8,1200,5.42722758741468,0.742640194576325,4.23628486450076,0.016511807827063,0.000473863801339145,0.01194598480915
0.01,20,20,1200,5.42394142955103,0.742946386377799,4.23239535384987,0.0178076593872415,0.000596684948512501,0.0127328623263079
0.1,20,8,1200,5.36197794664955,0.748830609879448,4.14536455758279,0.00807178125286217,0.000333350434380136,0.0010206610212126
0.1,20,20,1200,5.36118305702862,0.748934225546433,4.14085159855633,0.0149414105509942,0.000304793012816877,0.00719001087846657
